Transaction ID,Date,Amount,Currency,Type,Status,Compliance Flag,Audit ID,Audit Date,Reviewer ID,Decision,Notes,Incident ID,Incident Date,Risk Level,Action Taken,Regulation,Compliance Status
835,2023-02-04,8138.19,EUR,Wire Transfer,Completed,False,1835,2023-02-04,1007,Rejected,Check details,2835,2023-02-04,High,Review Requested,BSA,Non-Compliant
836,2023-02-04,4845.91,USD,ACH,Completed,False,1836,2023-02-04,1005,Rejected,All good,2836,2023-02-04,Low,Escalation,PSD2,Compliant
837,2023-02-04,9157.14,GBP,Mobile Payment,Flagged,False,1837,2023-02-04,1007,Rejected,All good,2837,2023-02-04,Medium,No Action,Dodd-Frank Act,Compliant
838,2023-02-04,588.55,EUR,ACH,Pending,False,1838,2023-02-04,1018,Escalated,All good,2838,2023-02-04,High,Escalation,BSA,Compliant
839,2023-02-04,2999.6,GBP,Wire Transfer,Flagged,True,1839,2023-02-04,1002,Rejected,High amount,2839,2023-02-04,Low,Review Requested,PSD2,Compliant
840,2023-02-04,7179.02,EUR,ACH,Completed,True,1840,2023-02-04,1017,Approved,High amount,2840,2023-02-04,Medium,No Action,PSD2,Non-Compliant
841,2023-02-05,4239.28,EUR,Mobile Payment,Pending,False,1841,2023-02-05,1003,Rejected,Check details,2841,2023-02-05,Low,No Action,PSD2,Compliant
842,2023-02-05,1812.22,USD,Mobile Payment,Completed,False,1842,2023-02-05,1015,Approved,All good,2842,2023-02-05,Low,No Action,BSA,Compliant
843,2023-02-05,1161.39,GBP,Mobile Payment,Flagged,False,1843,2023-02-05,1011,Rejected,All good,2843,2023-02-05,Medium,No Action,Dodd-Frank Act,Compliant
844,2023-02-05,8191.66,EUR,ACH,Completed,False,1844,2023-02-05,1018,Rejected,High amount,2844,2023-02-05,Medium,Escalation,Dodd-Frank Act,Compliant
845,2023-02-05,4784.12,GBP,Wire Transfer,Pending,False,1845,2023-02-05,1006,Escalated,High amount,2845,2023-02-05,Medium,No Action,Dodd-Frank Act,Non-Compliant
846,2023-02-05,8834.61,GBP,Wire Transfer,Completed,False,1846,2023-02-05,1009,Escalated,All good,2846,2023-02-05,Medium,No Action,BSA,Non-Compliant
847,2023-02-05,7359.56,GBP,ACH,Flagged,True,1847,2023-02-05,1009,Escalated,Check details,2847,2023-02-05,High,Escalation,Dodd-Frank Act,Non-Compliant
848,2023-02-05,4156.29,USD,Wire Transfer,Completed,False,1848,2023-02-05,1002,Approved,Check details,2848,2023-02-05,Low,Review Requested,Dodd-Frank Act,Compliant
849,2023-02-05,3797.76,EUR,Wire Transfer,Completed,True,1849,2023-02-05,1006,Approved,Check details,2849,2023-02-05,Medium,Review Requested,PSD2,Non-Compliant
850,2023-02-05,5204.82,GBP,ACH,Flagged,True,1850,2023-02-05,1001,Approved,High amount,2850,2023-02-05,Medium,No Action,PSD2,Non-Compliant
851,2023-02-05,8901.69,USD,Mobile Payment,Flagged,False,1851,2023-02-05,1001,Rejected,Check details,2851,2023-02-05,Low,Review Requested,BSA,Non-Compliant
852,2023-02-05,7399.06,GBP,Wire Transfer,Completed,True,1852,2023-02-05,1012,Rejected,High amount,2852,2023-02-05,Low,Escalation,BSA,Non-Compliant
853,2023-02-05,151.01,USD,Mobile Payment,Flagged,False,1853,2023-02-05,1007,Rejected,All good,2853,2023-02-05,Medium,No Action,PSD2,Compliant
854,2023-02-05,6972.16,GBP,Wire Transfer,Pending,True,1854,2023-02-05,1015,Rejected,All good,2854,2023-02-05,High,No Action,Dodd-Frank Act,Non-Compliant
855,2023-02-05,9203.12,GBP,Mobile Payment,Completed,False,1855,2023-02-05,1006,Escalated,All good,2855,2023-02-05,Medium,Review Requested,BSA,Non-Compliant
856,2023-02-05,7133.51,GBP,Mobile Payment,Flagged,False,1856,2023-02-05,1017,Rejected,All good,2856,2023-02-05,High,Escalation,Dodd-Frank Act,Non-Compliant
857,2023-02-05,1852.36,USD,Wire Transfer,Completed,False,1857,2023-02-05,1019,Approved,High amount,2857,2023-02-05,High,Escalation,PSD2,Compliant
858,2023-02-05,4886.83,USD,Wire Transfer,Pending,True,1858,2023-02-05,1006,Approved,All good,2858,2023-02-05,Medium,Escalation,BSA,Non-Compliant
859,2023-02-05,1489.13,EUR,ACH,Pending,False,1859,2023-02-05,1004,Rejected,All good,2859,2023-02-05,Medium,Escalation,Dodd-Frank Act,Non-Compliant
860,2023-02-05,3654.05,EUR,Wire Transfer,Flagged,False,1860,2023-02-05,1011,Escalated,Check details,2860,2023-02-05,High,No Action,Dodd-Frank Act,Non-Compliant
861,2023-02-05,9377.46,USD,Wire Transfer,Completed,True,1861,2023-02-05,1011,Escalated,High amount,2861,2023-02-05,Medium,No Action,PSD2,Non-Compliant
862,2023-02-05,9240.72,EUR,ACH,Pending,False,1862,2023-02-05,1010,Escalated,All good,2862,2023-02-05,Low,No Action,Dodd-Frank Act,Compliant
863,2023-02-05,2900.08,USD,Mobile Payment,Pending,True,1863,2023-02-05,1008,Escalated,High amount,2863,2023-02-05,Medium,Escalation,Dodd-Frank Act,Non-Compliant
864,2023-02-05,3462.35,USD,ACH,Completed,True,1864,2023-02-05,1001,Rejected,High amount,2864,2023-02-05,Medium,Escalation,PSD2,Non-Compliant
865,2023-02-06,6042.11,USD,Mobile Payment,Pending,True,1865,2023-02-06,1001,Escalated,High amount,2865,2023-02-06,Medium,Escalation,PSD2,Non-Compliant
866,2023-02-06,9635.65,EUR,ACH,Pending,True,1866,2023-02-06,1015,Escalated,High amount,2866,2023-02-06,Medium,Escalation,Dodd-Frank Act,Compliant
867,2023-02-06,1563.23,GBP,Wire Transfer,Pending,False,1867,2023-02-06,1003,Rejected,Check details,2867,2023-02-06,Low,Review Requested,Dodd-Frank Act,Non-Compliant
868,2023-02-06,2643.47,EUR,Wire Transfer,Pending,True,1868,2023-02-06,1006,Approved,All good,2868,2023-02-06,High,Review Requested,PSD2,Non-Compliant
869,2023-02-06,8748.21,GBP,Mobile Payment,Pending,False,1869,2023-02-06,1004,Rejected,All good,2869,2023-02-06,Low,No Action,PSD2,Non-Compliant
870,2023-02-06,4969.73,EUR,Wire Transfer,Flagged,True,1870,2023-02-06,1004,Approved,High amount,2870,2023-02-06,Low,Review Requested,PSD2,Non-Compliant
871,2023-02-06,8999.71,GBP,Mobile Payment,Pending,True,1871,2023-02-06,1014,Rejected,Check details,2871,2023-02-06,Medium,No Action,PSD2,Non-Compliant
872,2023-02-06,1936.63,GBP,ACH,Pending,False,1872,2023-02-06,1019,Escalated,Check details,2872,2023-02-06,Medium,Review Requested,PSD2,Compliant
873,2023-02-06,5373.42,USD,Wire Transfer,Completed,False,1873,2023-02-06,1018,Escalated,Check details,2873,2023-02-06,Medium,Escalation,BSA,Non-Compliant
874,2023-02-06,3330.07,EUR,Mobile Payment,Completed,True,1874,2023-02-06,1003,Escalated,High amount,2874,2023-02-06,Low,No Action,BSA,Compliant
875,2023-02-06,3233.77,GBP,ACH,Flagged,False,1875,2023-02-06,1003,Approved,High amount,2875,2023-02-06,Medium,Review Requested,PSD2,Compliant
876,2023-02-06,4524.08,EUR,Wire Transfer,Flagged,False,1876,2023-02-06,1019,Approved,All good,2876,2023-02-06,Medium,Escalation,Dodd-Frank Act,Compliant
877,2023-02-06,4387.47,USD,Wire Transfer,Pending,False,1877,2023-02-06,1005,Rejected,Check details,2877,2023-02-06,Low,Escalation,BSA,Compliant
878,2023-02-06,3637.73,USD,Mobile Payment,Completed,True,1878,2023-02-06,1012,Approved,All good,2878,2023-02-06,High,Review Requested,Dodd-Frank Act,Non-Compliant
879,2023-02-06,9158.21,GBP,Wire Transfer,Pending,True,1879,2023-02-06,1004,Rejected,All good,2879,2023-02-06,Low,No Action,PSD2,Compliant
880,2023-02-06,7344.27,USD,Mobile Payment,Completed,True,1880,2023-02-06,1018,Rejected,Check details,2880,2023-02-06,Medium,Review Requested,Dodd-Frank Act,Non-Compliant
881,2023-02-06,7302.72,EUR,Wire Transfer,Flagged,False,1881,2023-02-06,1003,Approved,High amount,2881,2023-02-06,High,No Action,Dodd-Frank Act,Non-Compliant
882,2023-02-06,2970.14,USD,ACH,Pending,False,1882,2023-02-06,1009,Rejected,High amount,2882,2023-02-06,Medium,No Action,Dodd-Frank Act,Non-Compliant
883,2023-02-06,5819.32,USD,Wire Transfer,Pending,True,1883,2023-02-06,1010,Escalated,Check details,2883,2023-02-06,Low,Escalation,Dodd-Frank Act,Compliant
884,2023-02-06,7813.88,USD,Mobile Payment,Flagged,True,1884,2023-02-06,1015,Approved,All good,2884,2023-02-06,High,Escalation,BSA,Non-Compliant
885,2023-02-06,7976.34,USD,Mobile Payment,Completed,True,1885,2023-02-06,1004,Escalated,Check details,2885,2023-02-06,Medium,No Action,BSA,Non-Compliant
886,2023-02-06,3510.85,EUR,Mobile Payment,Flagged,True,1886,2023-02-06,1013,Rejected,All good,2886,2023-02-06,Low,No Action,PSD2,Non-Compliant
887,2023-02-06,7731.64,EUR,ACH,Pending,True,1887,2023-02-06,1018,Approved,Check details,2887,2023-02-06,Medium,No Action,Dodd-Frank Act,Non-Compliant
888,2023-02-06,7385.35,GBP,Wire Transfer,Completed,True,1888,2023-02-06,1011,Escalated,Check details,2888,2023-02-06,Medium,No Action,PSD2,Non-Compliant
889,2023-02-07,1500.91,USD,Wire Transfer,Pending,False,1889,2023-02-07,1018,Rejected,Check details,2889,2023-02-07,Low,No Action,PSD2,Non-Compliant
890,2023-02-07,8672.86,GBP,Wire Transfer,Flagged,False,1890,2023-02-07,1001,Approved,Check details,2890,2023-02-07,High,Review Requested,Dodd-Frank Act,Non-Compliant
891,2023-02-07,4469.08,GBP,Mobile Payment,Completed,True,1891,2023-02-07,1018,Approved,High amount,2891,2023-02-07,High,Review Requested,PSD2,Non-Compliant
892,2023-02-07,4915.46,EUR,Mobile Payment,Pending,False,1892,2023-02-07,1012,Escalated,Check details,2892,2023-02-07,High,Review Requested,Dodd-Frank Act,Compliant
893,2023-02-07,4538.85,USD,Wire Transfer,Completed,False,1893,2023-02-07,1009,Escalated,All good,2893,2023-02-07,Low,No Action,PSD2,Compliant
894,2023-02-07,5721.68,USD,Mobile Payment,Completed,False,1894,2023-02-07,1003,Rejected,All good,2894,2023-02-07,Low,Review Requested,BSA,Non-Compliant
895,2023-02-07,6249.58,EUR,Wire Transfer,Completed,True,1895,2023-02-07,1017,Rejected,All good,2895,2023-02-07,Low,No Action,BSA,Non-Compliant
896,2023-02-07,5031.98,EUR,Wire Transfer,Completed,False,1896,2023-02-07,1005,Approved,Check details,2896,2023-02-07,Medium,Escalation,Dodd-Frank Act,Non-Compliant
897,2023-02-07,8681.21,EUR,Mobile Payment,Flagged,False,1897,2023-02-07,1010,Approved,High amount,2897,2023-02-07,Low,No Action,Dodd-Frank Act,Non-Compliant
898,2023-02-07,6314.57,USD,Wire Transfer,Pending,False,1898,2023-02-07,1011,Rejected,All good,2898,2023-02-07,High,Escalation,Dodd-Frank Act,Compliant
899,2023-02-07,4074.14,GBP,Mobile Payment,Pending,False,1899,2023-02-07,1016,Escalated,High amount,2899,2023-02-07,Medium,Escalation,PSD2,Non-Compliant
900,2023-02-07,4225.25,GBP,Wire Transfer,Pending,False,1900,2023-02-07,1018,Escalated,All good,2900,2023-02-07,Medium,Escalation,PSD2,Non-Compliant
901,2023-02-07,8127.3,USD,Mobile Payment,Flagged,True,1901,2023-02-07,1008,Approved,High amount,2901,2023-02-07,High,Review Requested,Dodd-Frank Act,Compliant
902,2023-02-07,3547.1,GBP,Mobile Payment,Pending,True,1902,2023-02-07,1014,Approved,All good,2902,2023-02-07,High,No Action,PSD2,Non-Compliant
903,2023-02-07,2193.4,USD,Mobile Payment,Completed,True,1903,2023-02-07,1004,Escalated,High amount,2903,2023-02-07,High,No Action,PSD2,Compliant
904,2023-02-07,687.89,USD,Wire Transfer,Pending,False,1904,2023-02-07,1018,Rejected,Check details,2904,2023-02-07,Medium,Review Requested,PSD2,Compliant
905,2023-02-07,8772.67,EUR,Wire Transfer,Completed,False,1905,2023-02-07,1004,Approved,High amount,2905,2023-02-07,High,No Action,BSA,Compliant
906,2023-02-07,9193.61,USD,ACH,Completed,False,1906,2023-02-07,1014,Approved,All good,2906,2023-02-07,High,Escalation,PSD2,Non-Compliant
907,2023-02-07,1289.19,EUR,Wire Transfer,Completed,True,1907,2023-02-07,1019,Approved,All good,2907,2023-02-07,Low,No Action,BSA,Non-Compliant
908,2023-02-07,3411.29,EUR,Wire Transfer,Flagged,True,1908,2023-02-07,1013,Approved,Check details,2908,2023-02-07,Medium,Review Requested,PSD2,Compliant
909,2023-02-07,1836.18,GBP,Wire Transfer,Pending,True,1909,2023-02-07,1015,Approved,All good,2909,2023-02-07,Medium,Review Requested,Dodd-Frank Act,Compliant
910,2023-02-07,1247.39,EUR,ACH,Flagged,False,1910,2023-02-07,1011,Approved,High amount,2910,2023-02-07,High,No Action,BSA,Non-Compliant
911,2023-02-07,9008.68,GBP,ACH,Completed,True,1911,2023-02-07,1014,Escalated,Check details,2911,2023-02-07,High,No Action,Dodd-Frank Act,Compliant
912,2023-02-07,663.08,USD,Wire Transfer,Pending,False,1912,2023-02-07,1014,Escalated,All good,2912,2023-02-07,Low,Review Requested,BSA,Compliant
913,2023-02-08,9806.81,GBP,Wire Transfer,Flagged,False,1913,2023-02-08,1014,Rejected,All good,2913,2023-02-08,Medium,Review Requested,BSA,Compliant
914,2023-02-08,1054.86,GBP,Mobile Payment,Flagged,False,1914,2023-02-08,1002,Escalated,High amount,2914,2023-02-08,Medium,Escalation,PSD2,Non-Compliant
915,2023-02-08,8648.36,GBP,Wire Transfer,Completed,True,1915,2023-02-08,1004,Escalated,High amount,2915,2023-02-08,Low,Review Requested,Dodd-Frank Act,Compliant
916,2023-02-08,5708.41,USD,Mobile Payment,Completed,False,1916,2023-02-08,1013,Rejected,High amount,2916,2023-02-08,High,Escalation,PSD2,Compliant
917,2023-02-08,3742.38,USD,Wire Transfer,Completed,True,1917,2023-02-08,1009,Approved,High amount,2917,2023-02-08,Medium,No Action,Dodd-Frank Act,Non-Compliant
918,2023-02-08,3489.19,EUR,Mobile Payment,Pending,True,1918,2023-02-08,1011,Escalated,All good,2918,2023-02-08,Low,No Action,PSD2,Non-Compliant
919,2023-02-08,7597.91,USD,ACH,Flagged,True,1919,2023-02-08,1007,Escalated,High amount,2919,2023-02-08,High,No Action,BSA,Compliant
920,2023-02-08,3214.28,EUR,ACH,Completed,True,1920,2023-02-08,1012,Rejected,Check details,2920,2023-02-08,Medium,Review Requested,PSD2,Compliant
921,2023-02-08,6607.46,USD,Wire Transfer,Flagged,True,1921,2023-02-08,1014,Rejected,Check details,2921,2023-02-08,Low,Escalation,PSD2,Non-Compliant
922,2023-02-08,5221.53,GBP,ACH,Completed,False,1922,2023-02-08,1008,Escalated,All good,2922,2023-02-08,Low,No Action,Dodd-Frank Act,Compliant
923,2023-02-08,4901.16,EUR,ACH,Flagged,True,1923,2023-02-08,1014,Approved,High amount,2923,2023-02-08,High,No Action,BSA,Non-Compliant
924,2023-02-08,9021.51,USD,Mobile Payment,Completed,False,1924,2023-02-08,1019,Approved,All good,2924,2023-02-08,Medium,Review Requested,Dodd-Frank Act,Compliant
925,2023-02-08,5590.99,USD,ACH,Flagged,True,1925,2023-02-08,1019,Rejected,All good,2925,2023-02-08,Low,Escalation,BSA,Compliant
926,2023-02-08,8285.93,USD,Wire Transfer,Pending,True,1926,2023-02-08,1016,Rejected,Check details,2926,2023-02-08,High,Escalation,BSA,Compliant
927,2023-02-08,7283.18,GBP,Wire Transfer,Pending,True,1927,2023-02-08,1015,Approved,High amount,2927,2023-02-08,Low,Escalation,BSA,Non-Compliant
928,2023-02-08,481.72,EUR,ACH,Pending,False,1928,2023-02-08,1002,Escalated,All good,2928,2023-02-08,High,Escalation,BSA,Compliant
929,2023-02-08,7753.79,EUR,Wire Transfer,Completed,True,1929,2023-02-08,1014,Escalated,Check details,2929,2023-02-08,Low,Review Requested,PSD2,Compliant
930,2023-02-08,2247.02,EUR,ACH,Completed,True,1930,2023-02-08,1019,Rejected,Check details,2930,2023-02-08,Medium,No Action,Dodd-Frank Act,Compliant
931,2023-02-08,9041.18,USD,Wire Transfer,Flagged,False,1931,2023-02-08,1008,Escalated,All good,2931,2023-02-08,Medium,Review Requested,Dodd-Frank Act,Compliant
932,2023-02-08,524.95,EUR,Mobile Payment,Flagged,False,1932,2023-02-08,1017,Approved,High amount,2932,2023-02-08,High,Escalation,PSD2,Non-Compliant
933,2023-02-08,3397.41,EUR,ACH,Pending,False,1933,2023-02-08,1014,Escalated,High amount,2933,2023-02-08,Low,No Action,PSD2,Compliant
934,2023-02-08,1087.36,USD,Wire Transfer,Completed,True,1934,2023-02-08,1012,Rejected,All good,2934,2023-02-08,High,No Action,BSA,Compliant
935,2023-02-08,4808.33,USD,Mobile Payment,Completed,True,1935,2023-02-08,1013,Rejected,Check details,2935,2023-02-08,High,Escalation,PSD2,Non-Compliant
936,2023-02-08,8218.22,USD,ACH,Completed,True,1936,2023-02-08,1007,Rejected,High amount,2936,2023-02-08,High,Review Requested,PSD2,Compliant
937,2023-02-09,3052.05,USD,Wire Transfer,Completed,False,1937,2023-02-09,1018,Escalated,All good,2937,2023-02-09,Low,No Action,BSA,Compliant
938,2023-02-09,1594.26,GBP,ACH,Pending,True,1938,2023-02-09,1001,Approved,High amount,2938,2023-02-09,High,No Action,Dodd-Frank Act,Non-Compliant
939,2023-02-09,3369.64,GBP,Mobile Payment,Completed,False,1939,2023-02-09,1010,Escalated,All good,2939,2023-02-09,Low,Escalation,BSA,Non-Compliant
940,2023-02-09,8157.41,EUR,ACH,Completed,False,1940,2023-02-09,1006,Escalated,High amount,2940,2023-02-09,High,Review Requested,PSD2,Compliant
941,2023-02-09,1489.8,GBP,Mobile Payment,Pending,True,1941,2023-02-09,1007,Rejected,Check details,2941,2023-02-09,High,Escalation,PSD2,Non-Compliant
942,2023-02-09,2350.89,USD,Mobile Payment,Pending,True,1942,2023-02-09,1002,Escalated,All good,2942,2023-02-09,Medium,Escalation,Dodd-Frank Act,Compliant
943,2023-02-09,781.63,GBP,Wire Transfer,Flagged,True,1943,2023-02-09,1009,Escalated,All good,2943,2023-02-09,Medium,Escalation,BSA,Compliant
944,2023-02-09,7086.53,USD,Mobile Payment,Pending,False,1944,2023-02-09,1008,Rejected,All good,2944,2023-02-09,High,Escalation,Dodd-Frank Act,Compliant
945,2023-02-09,4012.81,GBP,Mobile Payment,Flagged,False,1945,2023-02-09,1012,Rejected,All good,2945,2023-02-09,Medium,No Action,PSD2,Compliant
946,2023-02-09,3177.32,USD,Wire Transfer,Pending,False,1946,2023-02-09,1018,Approved,High amount,2946,2023-02-09,High,Escalation,Dodd-Frank Act,Non-Compliant
947,2023-02-09,7214.4,EUR,Mobile Payment,Pending,False,1947,2023-02-09,1009,Escalated,All good,2947,2023-02-09,Medium,Escalation,Dodd-Frank Act,Non-Compliant
948,2023-02-09,3426.18,EUR,Wire Transfer,Completed,True,1948,2023-02-09,1001,Approved,Check details,2948,2023-02-09,High,Review Requested,BSA,Non-Compliant
949,2023-02-09,7304.94,GBP,Wire Transfer,Completed,False,1949,2023-02-09,1012,Rejected,High amount,2949,2023-02-09,Medium,Review Requested,PSD2,Non-Compliant
950,2023-02-09,8170.47,USD,Mobile Payment,Pending,True,1950,2023-02-09,1005,Escalated,High amount,2950,2023-02-09,Low,No Action,Dodd-Frank Act,Compliant
951,2023-02-09,2254.86,EUR,ACH,Completed,False,1951,2023-02-09,1004,Approved,All good,2951,2023-02-09,High,No Action,BSA,Compliant
952,2023-02-09,9740.81,USD,Mobile Payment,Flagged,True,1952,2023-02-09,1014,Escalated,Check details,2952,2023-02-09,High,Escalation,Dodd-Frank Act,Non-Compliant
953,2023-02-09,1707.34,GBP,ACH,Pending,False,1953,2023-02-09,1009,Escalated,Check details,2953,2023-02-09,Low,Review Requested,PSD2,Compliant
954,2023-02-09,2979.32,USD,Mobile Payment,Flagged,False,1954,2023-02-09,1007,Rejected,High amount,2954,2023-02-09,Low,Review Requested,PSD2,Compliant
955,2023-02-09,1879.97,USD,Wire Transfer,Pending,True,1955,2023-02-09,1011,Escalated,All good,2955,2023-02-09,Low,Review Requested,BSA,Compliant
956,2023-02-09,3520.51,GBP,Mobile Payment,Pending,True,1956,2023-02-09,1010,Approved,High amount,2956,2023-02-09,Low,Escalation,BSA,Compliant
957,2023-02-09,4852.6,EUR,Wire Transfer,Pending,True,1957,2023-02-09,1010,Rejected,All good,2957,2023-02-09,Low,Review Requested,Dodd-Frank Act,Non-Compliant
958,2023-02-09,5269.54,GBP,ACH,Pending,True,1958,2023-02-09,1005,Escalated,Check details,2958,2023-02-09,Medium,No Action,PSD2,Compliant
959,2023-02-09,8550.7,USD,Mobile Payment,Pending,False,1959,2023-02-09,1008,Approved,All good,2959,2023-02-09,Medium,No Action,Dodd-Frank Act,Non-Compliant
960,2023-02-09,8905.53,GBP,ACH,Completed,False,1960,2023-02-09,1017,Escalated,All good,2960,2023-02-09,Medium,Escalation,PSD2,Non-Compliant
961,2023-02-10,2279.03,GBP,Mobile Payment,Flagged,False,1961,2023-02-10,1019,Escalated,All good,2961,2023-02-10,Medium,Escalation,BSA,Non-Compliant
962,2023-02-10,6266.65,USD,Wire Transfer,Pending,False,1962,2023-02-10,1015,Approved,High amount,2962,2023-02-10,Medium,Escalation,Dodd-Frank Act,Compliant
963,2023-02-10,1203.81,GBP,Wire Transfer,Completed,True,1963,2023-02-10,1015,Approved,High amount,2963,2023-02-10,Low,Escalation,Dodd-Frank Act,Compliant
964,2023-02-10,4643.8,EUR,Mobile Payment,Pending,False,1964,2023-02-10,1015,Rejected,High amount,2964,2023-02-10,High,Review Requested,BSA,Non-Compliant
965,2023-02-10,3291.1,EUR,ACH,Pending,False,1965,2023-02-10,1004,Rejected,High amount,2965,2023-02-10,Medium,No Action,Dodd-Frank Act,Compliant
966,2023-02-10,3233.36,GBP,Mobile Payment,Flagged,False,1966,2023-02-10,1017,Escalated,High amount,2966,2023-02-10,High,Review Requested,Dodd-Frank Act,Compliant
967,2023-02-10,4877.58,USD,Mobile Payment,Pending,False,1967,2023-02-10,1004,Rejected,Check details,2967,2023-02-10,Low,Review Requested,PSD2,Compliant
968,2023-02-10,7325.29,GBP,Mobile Payment,Flagged,False,1968,2023-02-10,1011,Escalated,Check details,2968,2023-02-10,High,No Action,PSD2,Non-Compliant
969,2023-02-10,784.91,GBP,ACH,Pending,False,1969,2023-02-10,1001,Rejected,All good,2969,2023-02-10,Low,Review Requested,Dodd-Frank Act,Compliant
970,2023-02-10,8803.82,EUR,Mobile Payment,Completed,True,1970,2023-02-10,1010,Escalated,Check details,2970,2023-02-10,High,Escalation,PSD2,Non-Compliant
971,2023-02-10,7374.66,EUR,Wire Transfer,Pending,True,1971,2023-02-10,1015,Rejected,High amount,2971,2023-02-10,High,Review Requested,Dodd-Frank Act,Non-Compliant
972,2023-02-10,1847.34,USD,Mobile Payment,Completed,False,1972,2023-02-10,1002,Rejected,All good,2972,2023-02-10,Low,Escalation,Dodd-Frank Act,Compliant
973,2023-02-10,9397.69,USD,Mobile Payment,Completed,True,1973,2023-02-10,1019,Escalated,Check details,2973,2023-02-10,Low,Review Requested,Dodd-Frank Act,Compliant
974,2023-02-10,5112.49,USD,Wire Transfer,Completed,True,1974,2023-02-10,1002,Approved,All good,2974,2023-02-10,Medium,Escalation,Dodd-Frank Act,Compliant
975,2023-02-10,9998.1,GBP,Mobile Payment,Completed,True,1975,2023-02-10,1013,Rejected,High amount,2975,2023-02-10,Low,Escalation,PSD2,Compliant
976,2023-02-10,2052.87,GBP,ACH,Pending,True,1976,2023-02-10,1003,Escalated,High amount,2976,2023-02-10,Medium,Review Requested,PSD2,Non-Compliant
977,2023-02-10,5395.59,GBP,Mobile Payment,Pending,False,1977,2023-02-10,1011,Escalated,Check details,2977,2023-02-10,Medium,No Action,PSD2,Non-Compliant
978,2023-02-10,2973.46,GBP,ACH,Completed,True,1978,2023-02-10,1010,Escalated,High amount,2978,2023-02-10,Low,No Action,PSD2,Compliant
979,2023-02-10,3111.32,USD,Mobile Payment,Completed,False,1979,2023-02-10,1018,Approved,All good,2979,2023-02-10,High,Review Requested,BSA,Compliant
980,2023-02-10,5951.55,USD,Mobile Payment,Flagged,True,1980,2023-02-10,1015,Approved,All good,2980,2023-02-10,Medium,Review Requested,PSD2,Non-Compliant
981,2023-02-10,9225.02,USD,Mobile Payment,Pending,False,1981,2023-02-10,1014,Rejected,All good,2981,2023-02-10,Medium,Escalation,PSD2,Compliant
982,2023-02-10,8072.11,GBP,ACH,Flagged,False,1982,2023-02-10,1002,Escalated,Check details,2982,2023-02-10,Medium,Review Requested,PSD2,Non-Compliant
983,2023-02-10,7267.02,GBP,Wire Transfer,Completed,True,1983,2023-02-10,1011,Approved,All good,2983,2023-02-10,Low,No Action,Dodd-Frank Act,Compliant
984,2023-02-10,5635.82,USD,Mobile Payment,Flagged,True,1984,2023-02-10,1004,Approved,All good,2984,2023-02-10,Low,Review Requested,PSD2,Compliant
985,2023-02-11,9230.76,EUR,Mobile Payment,Flagged,False,1985,2023-02-11,1018,Approved,High amount,2985,2023-02-11,High,Review Requested,BSA,Compliant
986,2023-02-11,4974.38,USD,Mobile Payment,Completed,False,1986,2023-02-11,1001,Approved,Check details,2986,2023-02-11,Medium,No Action,Dodd-Frank Act,Compliant
987,2023-02-11,8750.94,GBP,Wire Transfer,Flagged,True,1987,2023-02-11,1014,Escalated,Check details,2987,2023-02-11,High,No Action,PSD2,Compliant
988,2023-02-11,8356.42,GBP,Mobile Payment,Flagged,False,1988,2023-02-11,1018,Rejected,Check details,2988,2023-02-11,Low,No Action,PSD2,Non-Compliant
989,2023-02-11,2216.97,USD,ACH,Pending,False,1989,2023-02-11,1008,Approved,Check details,2989,2023-02-11,Medium,No Action,Dodd-Frank Act,Compliant
990,2023-02-11,7735.13,EUR,Wire Transfer,Completed,False,1990,2023-02-11,1001,Rejected,High amount,2990,2023-02-11,Low,Review Requested,BSA,Non-Compliant
991,2023-02-11,220.49,EUR,ACH,Pending,False,1991,2023-02-11,1015,Approved,Check details,2991,2023-02-11,Medium,Review Requested,PSD2,Compliant
992,2023-02-11,3296.01,GBP,ACH,Pending,True,1992,2023-02-11,1012,Approved,Check details,2992,2023-02-11,Low,Escalation,BSA,Compliant
993,2023-02-11,2372.72,GBP,Wire Transfer,Completed,False,1993,2023-02-11,1010,Rejected,All good,2993,2023-02-11,Low,No Action,PSD2,Compliant
994,2023-02-11,5117.94,GBP,Wire Transfer,Flagged,False,1994,2023-02-11,1010,Rejected,Check details,2994,2023-02-11,High,Review Requested,BSA,Non-Compliant
995,2023-02-11,7394.85,USD,Mobile Payment,Completed,True,1995,2023-02-11,1002,Escalated,Check details,2995,2023-02-11,High,Review Requested,PSD2,Non-Compliant
996,2023-02-11,1067.0,GBP,Wire Transfer,Completed,False,1996,2023-02-11,1010,Escalated,High amount,2996,2023-02-11,Low,No Action,BSA,Non-Compliant
997,2023-02-11,5197.73,GBP,ACH,Completed,True,1997,2023-02-11,1016,Escalated,Check details,2997,2023-02-11,Medium,No Action,BSA,Compliant
998,2023-02-11,9390.28,GBP,Mobile Payment,Completed,True,1998,2023-02-11,1009,Escalated,Check details,2998,2023-02-11,High,Review Requested,BSA,Non-Compliant
999,2023-02-11,2363.6,EUR,Wire Transfer,Flagged,True,1999,2023-02-11,1009,Rejected,High amount,2999,2023-02-11,Medium,Review Requested,Dodd-Frank Act,Compliant
1000,2023-02-11,6803.7,EUR,ACH,Pending,True,2000,2023-02-11,1018,Rejected,High amount,3000,2023-02-11,Low,Review Requested,Dodd-Frank Act,Compliant
